frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
220,8.544e-05,0.0007488,0.00026656,0.00157584,0.00051648,0.008888,0.00025536
221,8.832e-05,0.00071872,0.00026208,0.00157552,0.00050048,0.00874752,0.00025808
222,8.576e-05,0.00071536,0.00026496,0.0015648,0.00052192,0.00881568,0.00025504
223,8.912e-05,0.00071408,0.00024864,0.00157024,0.00057904,0.00849088,0.00025024
224,9.072e-05,0.00072,0.00026128,0.00156144,0.00057984,0.00839856,0.00025216
225,8.64e-05,0.00074912,0.00026208,0.00155264,0.0005192,0.00845856,0.00025232
226,8.576e-05,0.00071552,0.00026624,0.00154672,0.00054288,0.00834096,0.00025424
227,8.656e-05,0.00072224,0.00026176,0.00155264,0.00052,0.00800528,0.00025216
228,8.56e-05,0.00072128,0.00026496,0.0015672,0.00051536,0.00745136,0.00025328
229,9.088e-05,0.00074864,0.00026416,0.0015616,0.00054832,0.00777632,0.00025744
230,8.672e-05,0.0007512,0.00026112,0.00156112,0.00052336,0.00820096,0.00025328
231,8.656e-05,0.00074784,0.00025936,0.001552,0.00058608,0.00859904,0.00025648
232,8.624e-05,0.00074912,0.00026048,0.00154112,0.00051312,0.008952,0.00025728
233,8.528e-05,0.00071552,0.00026256,0.00154928,0.00050816,0.00932576,0.00025568
234,9.072e-05,0.0007216,0.00026544,0.00156464,0.00059424,0.0096472,0.00025232
235,8.656e-05,0.000748,0.00026496,0.00157616,0.00050944,0.0099272,0.00025264
236,8.736e-05,0.0007192,0.000264,0.001588,0.00050496,0.0101835,0.00024992
237,8.608e-05,0.00072128,0.00026064,0.00160816,0.00051104,0.0104606,0.00025664
238,8.688e-05,0.00075088,0.00025216,0.00161504,0.00051632,0.0107424,0.00025584
239,8.48e-05,0.00071792,0.00026256,0.00160624,0.00051552,0.0109858,0.00025344
240,8.896e-05,0.00072416,0.00026624,0.00160976,0.00058288,0.0111726,0.00025104
241,8.592e-05,0.00072448,0.0002632,0.00161056,0.00050096,0.011367,0.00025408
242,8.704e-05,0.00074896,0.00026432,0.00160816,0.00049456,0.0115341,0.00025376
243,8.752e-05,0.00072192,0.00026576,0.00160288,0.00052624,0.0116976,0.00025776
244,8.784e-05,0.00072272,0.00026576,0.00160272,0.0005408,0.0118435,0.00025776
245,8.8e-05,0.00075264,0.00026128,0.00159424,0.00053328,0.0119672,0.0002544
246,8.688e-05,0.0007552,0.00026192,0.00160464,0.00053168,0.0120926,0.00025232
247,9.2e-05,0.00071984,0.00025632,0.0016152,0.00058304,0.0121773,0.0002536
248,8.608e-05,0.00075216,0.00025616,0.00161584,0.00051744,0.0123765,0.00025264
249,8.864e-05,0.000752,0.00026144,0.00159152,0.0005216,0.012513,0.0002552
250,8.624e-05,0.00072352,0.00026496,0.00155888,0.00054208,0.01252,0.00025024
251,8.592e-05,0.0007208,0.00026192,0.00154688,0.00051408,0.012667,0.00025248
252,8.8e-05,0.0007256,0.0002616,0.00152672,0.00057792,0.0126848,0.00025488
253,8.704e-05,0.00072064,0.00026352,0.00151824,0.00049792,0.0126877,0.0002504
254,8.896e-05,0.00075392,0.00025712,0.00150304,0.00059008,0.0126466,0.00025184
255,8.88e-05,0.00075568,0.00026032,0.001512,0.0005064,0.0125936,0.00025424
256,8.784e-05,0.00075664,0.00026416,0.00152464,0.00053232,0.0125624,0.0002536
257,8.56e-05,0.00071792,0.00026496,0.00152272,0.0005056,0.0125584,0.00025344
258,8.848e-05,0.00071984,0.00026272,0.00151984,0.00051968,0.0124774,0.00025728
259,9.072e-05,0.00072272,0.00026192,0.00152688,0.000568,0.0124125,0.00025968
260,8.592e-05,0.00072064,0.00026208,0.00152896,0.00050944,0.012345,0.0002512
261,8.544e-05,0.00071856,0.00025888,0.0015296,0.00050976,0.0122395,0.00025312
262,8.928e-05,0.00072304,0.00026784,0.0015392,0.00057008,0.0121901,0.00025424
263,8.8e-05,0.00072848,0.00026208,0.00154112,0.00051904,0.0121045,0.0002544
264,8.736e-05,0.00075216,0.00026288,0.00153488,0.00051632,0.0120178,0.00025568
265,8.624e-05,0.00072208,0.0002576,0.00152288,0.00050992,0.0119,0.00025168
266,8.624e-05,0.00072224,0.00026864,0.0015272,0.00050288,0.0117758,0.00025248
267,8.944e-05,0.00072032,0.0002656,0.00151952,0.000576,0.0116491,0.00025104
268,8.896e-05,0.0007528,0.00026768,0.00151648,0.00055104,0.01158,0.00025424
269,9.04e-05,0.00072336,0.00025456,0.00150496,0.00057136,0.0114294,0.00025296
270,8.72e-05,0.00075552,0.00025248,0.00149776,0.0005616,0.011313,0.00025696
271,8.592e-05,0.00075472,0.00026464,0.00149104,0.00050336,0.0112634,0.00025264
272,8.64e-05,0.00071872,0.00026368,0.0014656,0.00049824,0.0112616,0.00025312
273,8.944e-05,0.00075392,0.00026416,0.00147184,0.00056336,0.0113299,0.0002512
274,8.768e-05,0.00075024,0.00026544,0.00145376,0.00050736,0.0113536,0.0002536
