frame,blit,drawSides,gBuffer,shading
420,3.184e-05,0.0131182,0.0015736,0.00039888
421,3.104e-05,0.0131222,0.00153984,0.00040624
422,3.072e-05,0.0131277,0.0015464,0.00040496
423,3.024e-05,0.0131342,0.00152624,0.00040448
424,3.024e-05,0.0131405,0.00153728,0.00040544
425,3.024e-05,0.0131466,0.0015296,0.00040624
426,3.072e-05,0.0131485,0.00151952,0.00040528
427,3.104e-05,0.0131536,0.00148752,0.00040752
428,3.12e-05,0.0131563,0.00146336,0.00040688
429,3.152e-05,0.0131523,0.00146976,0.0004072
430,3.184e-05,0.0131565,0.00147744,0.0004088
431,3.216e-05,0.0131562,0.00147216,0.000408
432,3.264e-05,0.0131544,0.00149008,0.00040592
433,3.36e-05,0.0131594,0.00149232,0.00040864
434,3.36e-05,0.0131582,0.00153152,0.00040688
435,3.408e-05,0.0131538,0.00154032,0.00040912
436,3.424e-05,0.0131547,0.00156688,0.00040464
437,3.472e-05,0.0131566,0.00158016,0.0004088
438,3.312e-05,0.0131685,0.00156032,0.00040032
439,3.168e-05,0.013191,0.00149696,0.00041104
440,3.168e-05,0.0132147,0.00146432,0.00039536
441,3.12e-05,0.0132467,0.00141808,0.00040912
442,3.136e-05,0.0132818,0.00138032,0.00040704
443,3.136e-05,0.0133269,0.00136224,0.0004112
444,3.136e-05,0.0133914,0.00133792,0.00040928
445,3.152e-05,0.0134595,0.00135792,0.00041584
446,3.184e-05,0.0135123,0.00136592,0.00039824
447,3.2e-05,0.0135611,0.001376,0.0004144
448,3.168e-05,0.0135955,0.00139168,0.00040784
449,3.264e-05,0.0136242,0.00139232,0.00041312
450,3.232e-05,0.0136653,0.00139264,0.00041552
451,3.168e-05,0.0137286,0.00137024,0.00040736
452,3.168e-05,0.013757,0.00135296,0.00041248
453,2.24e-05,0.0137536,0.00134912,0.00042224
454,2.288e-05,0.0137541,0.00133184,0.00042048
455,2.336e-05,0.0137565,0.0013264,0.00042096
456,2.4e-05,0.0137597,0.00132912,0.0004184
457,2.432e-05,0.0137594,0.00133424,0.00042176
458,2.496e-05,0.0137598,0.00133456,0.00041568
459,2.528e-05,0.0137632,0.00133104,0.00041424
460,2.624e-05,0.0137659,0.00133712,0.00040928
461,2.352e-05,0.0137792,0.0013272,0.00041488
462,2.88e-05,0.0137832,0.0013208,0.00040688
463,2.336e-05,0.0137752,0.00131472,0.00041008
464,2.352e-05,0.0137754,0.00130096,0.00040784
465,2.32e-05,0.0137757,0.0012976,0.00040896
466,2.32e-05,0.0137757,0.00129808,0.00040432
467,2.336e-05,0.0137752,0.00129808,0.00040672
468,2.304e-05,0.0137782,0.00128928,0.00040528
469,2.288e-05,0.013773,0.00128256,0.00040832
470,2.288e-05,0.0137746,0.00127792,0.00040704
471,2.288e-05,0.0137763,0.00127456,0.0004056
472,2.112e-05,0.0137699,0.00127456,0.00040896
473,1.76e-05,0.0137659,0.00127744,0.00041136
474,1.76e-05,0.0137691,0.00128256,0.00040944
475,1.76e-05,0.0137747,0.00128336,0.00041264
476,1.776e-05,0.0137304,0.0012776,0.00041104
477,1.808e-05,0.0136998,0.00127568,0.0004152
478,1.84e-05,0.0136242,0.00126912,0.00041088
479,1.824e-05,0.0136184,0.00126464,0.00041712
480,1.84e-05,0.0136837,0.0012448,0.00042112
481,1.84e-05,0.0137715,0.00123936,0.00042784
482,1.808e-05,0.0137358,0.001264,0.00042288
483,1.952e-05,0.0135816,0.00130896,0.00042608
484,2.48e-05,0.0134698,0.0013552,0.00042048
485,2.448e-05,0.0134173,0.00137424,0.00042096
486,2.384e-05,0.0133589,0.00136656,0.00042144
487,3.056e-05,0.0133334,0.00136384,0.00041792
488,2.976e-05,0.013332,0.00137376,0.0004136
489,2.944e-05,0.0133323,0.00139488,0.00041616
490,2.944e-05,0.0133381,0.00140752,0.00041376
491,2.976e-05,0.0133728,0.00141632,0.0004168
492,2.944e-05,0.0134515,0.00142032,0.00041824
493,2.976e-05,0.0135128,0.00141776,0.00041744
494,2.992e-05,0.0135568,0.001436,0.00041776
495,3.008e-05,0.0135814,0.00143792,0.00041776
496,3.056e-05,0.0135992,0.00142992,0.00041424
497,3.024e-05,0.0136133,0.00143408,0.00041712
498,3.024e-05,0.0136168,0.00143792,0.00041616
499,3.008e-05,0.0136282,0.00144944,0.00041488
500,3.024e-05,0.0136499,0.00145328,0.00041376
501,3.04e-05,0.0136426,0.00146256,0.00041776
502,3.024e-05,0.0136051,0.00145456,0.00041376
503,3.04e-05,0.0135538,0.0014736,0.00041632
504,3.024e-05,0.0135026,0.00145168,0.00041408
505,2.56e-05,0.0134131,0.00150656,0.00041536
506,2.56e-05,0.013388,0.00149792,0.00042016
507,2.512e-05,0.013369,0.00150048,0.0004208
508,2.576e-05,0.0133571,0.0015136,0.00041872
509,2.592e-05,0.0133614,0.0015264,0.00041616
510,2.64e-05,0.0133715,0.00154688,0.00042
511,2.608e-05,0.0133818,0.00155344,0.00040704
512,2.672e-05,0.0133846,0.00154912,0.00041792
513,2.592e-05,0.0133898,0.00156112,0.0004024
514,2.656e-05,0.0133898,0.00155744,0.00041584
515,2.64e-05,0.013387,0.0015672,0.00041888
516,2.624e-05,0.013393,0.00156704,0.00040512
